fight_id,fighter_name,height_disp,age_disp,knockdowns_disp,sig_strikes_landed_disp,total_strikes_attempted_disp,takedowns_landed_disp,takedowns_attempted_disp,sub_attemps_disp,control_time_disp,body_strikes_landed_disp,leg_strikes_landed_disp,outcome
1511,Rony Jason,-4.0,8.5,1.0,-12.0,3.0,-3.0,-3.0,0.0,1.2200000000000002,1.0,1.0,0.0
1512,David Teymur,0.0,2.8000000000000007,0.0,13.0,41.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
1512,Lando Vannata,-0.0,-2.8000000000000007,0.0,-13.0,-41.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0
1513,Daniel Kelly,0.0,1.8999999999999986,0.0,17.0,48.0,-1.0,2.0,0.0,0.06,0.0,2.0,1.0
1513,Rashad Evans,-0.0,-1.8999999999999986,0.0,-17.0,-48.0,1.0,-2.0,0.0,-0.06,0.0,-2.0,0.0
1514,Alistair Overeem,6.0,-6.100000000000001,0.0,27.0,14.0,0.0,1.0,0.0,2.9,21.0,10.0,1.0
1514,Mark Hunt,-6.0,6.100000000000001,0.0,-27.0,-14.0,0.0,-1.0,0.0,-2.9,-21.0,-10.0,0.0
1515,Marcin Tybura,1.0,7.800000000000001,0.0,9.0,27.0,-2.0,-8.0,0.0,-4.94,3.0,-2.0,1.0
1515,Luis Henrique,-1.0,-7.800000000000001,0.0,-9.0,-27.0,2.0,8.0,0.0,4.94,-3.0,2.0,0.0
1516,Darren Elkins,2.0,6.799999999999997,0.0,-39.0,-109.0,-3.0,-5.0,0.0,-7.15,2.0,1.0,1.0
1516,Mirsad Bektic,-2.0,-6.799999999999997,0.0,39.0,109.0,3.0,5.0,0.0,7.15,-2.0,-1.0,0.0
1517,Mark Godbeer,-3.0,6.699999999999996,0.0,29.0,31.0,-1.0,-2.0,0.0,-0.44999999999999996,12.0,7.0,1.0
1517,Daniel Spitz,3.0,-6.699999999999996,0.0,-29.0,-31.0,1.0,2.0,0.0,0.44999999999999996,-12.0,-7.0,0.0
1518,Albert Morales,0.0,-2.599999999999998,0.0,8.0,0.0,1.0,3.0,0.0,-0.3900000000000001,-5.0,12.0,1.0
1518,Andre Soukhamthath,-0.0,2.599999999999998,0.0,-8.0,0.0,-1.0,-3.0,0.0,0.3900000000000001,5.0,-12.0,0.0
1519,Johny Hendricks,0.0,-5.600000000000001,0.0,7.0,24.0,-1.0,-7.0,0.0,-1.93,0.0,5.0,1.0
1519,Hector Lombard,-0.0,5.600000000000001,0.0,-7.0,-24.0,1.0,7.0,0.0,1.93,0.0,-5.0,0.0
1520,Gavin Tucker,-2.0,-0.3000000000000007,0.0,36.0,71.0,0.0,0.0,0.0,0.0,7.0,17.0,1.0
1520,Sam Sicilia,2.0,0.3000000000000007,0.0,-36.0,-71.0,0.0,0.0,0.0,0.0,-7.0,-17.0,0.0
1521,Elias Theodorou,0.0,-3.3000000000000007,0.0,17.0,83.0,-1.0,0.0,-2.0,1.62,3.0,4.0,1.0
1521,Cezar Ferreira,-0.0,3.3000000000000007,0.0,-17.0,-83.0,1.0,0.0,2.0,-1.62,-3.0,-4.0,0.0
1522,Santiago Ponzinibbio,-1.0,-5.300000000000004,1.0,5.0,27.0,0.0,0.0,0.0,1.97,1.0,-9.0,1.0
1522,Nordine Taleb,1.0,5.300000000000004,-1.0,-5.0,-27.0,0.0,0.0,0.0,-1.97,-1.0,9.0,0.0
1523,Aiemann Zahabi,1.0,-4.900000000000002,1.0,-8.0,-63.0,-2.0,-8.0,0.0,-1.9000000000000001,-5.0,-15.0,1.0
1523,Reginaldo Vieira,-1.0,4.900000000000002,-1.0,8.0,63.0,2.0,8.0,0.0,1.9000000000000001,5.0,15.0,0.0
1524,Anderson Silva,1.0,8.699999999999996,0.0,-11.0,-43.0,-1.0,-6.0,0.0,-1.7599999999999998,3.0,-8.0,1.0
1524,Derek Brunson,-1.0,-8.699999999999996,0.0,11.0,43.0,1.0,6.0,0.0,1.7599999999999998,-3.0,8.0,0.0
1525,Glover Teixeira,3.0,4.399999999999999,0.0,1.0,47.0,2.0,2.0,1.0,5.890000000000001,3.0,1.0,1.0
1525,Jared Cannonier,-3.0,-4.399999999999999,0.0,-1.0,-47.0,-2.0,-2.0,-1.0,-5.890000000000001,-3.0,-1.0,0.0
1526,Dustin Poirier,1.0,-5.399999999999999,0.0,26.0,77.0,0.0,-3.0,0.0,0.2600000000000001,-9.0,0.0,1.0
1526,Jim Miller,-1.0,5.399999999999999,0.0,-26.0,-77.0,0.0,3.0,0.0,-0.2600000000000001,9.0,0.0,0.0
1527,Belal Muhammad,-4.0,2.0,0.0,22.0,38.0,1.0,3.0,0.0,2.0,-1.0,31.0,1.0
1527,Randy Brown,4.0,-2.0,0.0,-22.0,-38.0,-1.0,-3.0,0.0,-2.0,1.0,-31.0,0.0
1528,Wilson Reis,-6.0,4.800000000000001,0.0,6.0,-1.0,4.0,4.0,2.0,6.6899999999999995,0.0,7.0,1.0
1528,Yuta Sasaki,6.0,-4.800000000000001,0.0,-6.0,1.0,-4.0,-4.0,-2.0,-6.6899999999999995,0.0,-7.0,0.0
1529,Islam Makhachev,2.0,-7.199999999999999,0.0,9.0,36.0,3.0,3.0,-1.0,8.280000000000001,-4.0,-1.0,1.0
1529,Nik Lentz,-2.0,7.199999999999999,0.0,-9.0,-36.0,-3.0,-3.0,1.0,-8.280000000000001,4.0,1.0,0.0
1530,Ricky Glenn,3.0,-5.199999999999999,0.0,-4.0,-23.0,0.0,5.0,0.0,2.25,3.0,6.0,1.0
1530,Phillipe Nover,-3.0,5.199999999999999,0.0,4.0,23.0,0.0,-5.0,0.0,-2.25,-3.0,-6.0,0.0
1531,Ryan LaFlare,2.0,-5.300000000000004,1.0,13.0,50.0,0.0,-1.0,0.0,3.9299999999999997,9.0,-3.0,1.0
1531,Roan Carneiro,-2.0,5.300000000000004,-1.0,-13.0,-50.0,0.0,1.0,0.0,-3.9299999999999997,-9.0,3.0,0.0
1532,James Vick,7.0,-3.5,0.0,15.0,31.0,0.0,-2.0,2.0,-0.22999999999999998,7.0,3.0,1.0
1532,Abel Trujillo,-7.0,3.5,0.0,-15.0,-31.0,0.0,2.0,-2.0,0.22999999999999998,-7.0,-3.0,0.0
1533,Volkan Oezdemir,-1.0,-6.399999999999999,0.0,15.0,33.0,0.0,-2.0,0.0,0.9500000000000001,6.0,11.0,1.0
1533,Ovince Saint Preux,1.0,6.399999999999999,0.0,-15.0,-33.0,0.0,2.0,0.0,-0.9500000000000001,-6.0,-11.0,0.0
1534,Ricardo Ramos,4.0,-4.800000000000001,1.0,26.0,31.0,-1.0,-5.0,0.0,-0.9899999999999999,13.0,-3.0,1.0
1534,Michinori Tanaka,-4.0,4.800000000000001,-1.0,-26.0,-31.0,1.0,5.0,0.0,0.9899999999999999,-13.0,3.0,0.0
1535,Sam Alvey,2.0,-7.099999999999998,0.0,6.0,5.0,0.0,0.0,0.0,0.7799999999999999,-1.0,-5.0,1.0
1535,Nate Marquardt,-2.0,7.099999999999998,0.0,-6.0,-5.0,0.0,0.0,0.0,-0.7799999999999999,1.0,5.0,0.0
1536,Raphael Assuncao,-2.0,7.0,0.0,-7.0,-37.0,0.0,-1.0,0.0,-0.03,1.0,-9.0,1.0
1536,Aljamain Sterling,2.0,-7.0,0.0,7.0,37.0,0.0,1.0,0.0,0.03,-1.0,9.0,0.0
1537,Jordan Johnson,-1.0,0.8000000000000007,0.0,4.0,58.0,3.0,4.0,1.0,4.64,-6.0,-3.0,1.0
1537,Henrique da Silva,1.0,-0.8000000000000007,0.0,-4.0,-58.0,-3.0,-4.0,-1.0,-4.64,6.0,3.0,0.0
1538,Alexandre Pantoja,-1.0,0.8000000000000007,0.0,3.0,29.0,-3.0,-7.0,2.0,0.9900000000000004,4.0,4.0,1.0
1538,Eric Shelton,1.0,-0.8000000000000007,0.0,-3.0,-29.0,3.0,7.0,-2.0,-0.9900000000000004,-4.0,-4.0,0.0
1539,Joe Lauzon,1.0,7.700000000000003,0.0,7.0,5.0,-2.0,-2.0,1.0,-5.029999999999999,2.0,-1.0,1.0
1539,Marcin Held,-1.0,-7.700000000000003,0.0,-7.0,-5.0,2.0,2.0,-1.0,5.029999999999999,-2.0,1.0,0.0
1540,Ben Saunders,3.0,1.6999999999999957,0.0,4.0,-13.0,0.0,-1.0,0.0,-0.87,11.0,-14.0,1.0
1540,Court McGee,-3.0,-1.6999999999999957,0.0,-4.0,13.0,0.0,1.0,0.0,0.87,-11.0,14.0,0.0
1541,Sergio Pettis,0.0,-9.399999999999999,0.0,9.0,33.0,1.0,-1.0,0.0,-1.0,-1.0,-3.0,1.0
1541,John Moraga,-0.0,9.399999999999999,0.0,-9.0,-33.0,-1.0,1.0,0.0,1.0,1.0,3.0,0.0
1542,Drakkar Klose,-3.0,0.0,0.0,28.0,26.0,2.0,2.0,0.0,5.890000000000001,18.0,-4.0,1.0
1542,Devin Powell,3.0,-0.0,0.0,-28.0,-26.0,-2.0,-2.0,0.0,-5.890000000000001,-18.0,4.0,0.0
1543,Augusto Mendes,0.0,-2.5,-1.0,1.0,15.0,2.0,4.0,0.0,0.8,-4.0,-5.0,1.0
1543,Frankie Saenz,-0.0,2.5,1.0,-1.0,-15.0,-2.0,-4.0,0.0,-0.8,4.0,5.0,0.0
1544,Anthony Rocco Martin,0.0,-1.0999999999999979,0.0,7.0,50.0,2.0,4.0,0.0,7.16,1.0,-1.0,1.0
1544,Alex White,-0.0,1.0999999999999979,0.0,-7.0,-50.0,-2.0,-4.0,0.0,-7.16,-1.0,1.0,0.0
1545,Joachim Christensen,4.0,1.4000000000000057,0.0,9.0,106.0,0.0,0.0,0.0,3.2299999999999995,3.0,-6.0,1.0
1545,Bojan Mihajlovic,-4.0,-1.4000000000000057,0.0,-9.0,-106.0,0.0,0.0,0.0,-3.2299999999999995,-3.0,6.0,0.0
1546,TJ Dillashaw,3.0,4.299999999999997,0.0,29.0,116.0,2.0,1.0,0.0,5.27,0.0,2.0,1.0
1546,John Lineker,-3.0,-4.299999999999997,0.0,-29.0,-116.0,-2.0,-1.0,0.0,-5.27,0.0,-2.0,0.0
1547,Dong Hyun Kim,4.0,4.800000000000001,0.0,-13.0,27.0,-1.0,0.0,0.0,1.2799999999999998,-3.0,-2.0,1.0
1547,Tarec Saffiedine,-4.0,-4.800000000000001,0.0,13.0,-27.0,1.0,0.0,0.0,-1.2799999999999998,3.0,2.0,0.0
1548,Ray Borg,-5.0,-2.1000000000000014,0.0,15.0,12.0,2.0,2.0,-1.0,6.17,6.0,1.0,1.0
1548,Louis Smolka,5.0,2.1000000000000014,0.0,-15.0,-12.0,-2.0,-2.0,1.0,-6.17,-6.0,-1.0,0.0
1549,Neil Magny,6.0,-3.8999999999999986,0.0,8.0,15.0,-3.0,-3.0,1.0,-7.2700000000000005,4.0,1.0,1.0
1549,Johny Hendricks,-6.0,3.8999999999999986,0.0,-8.0,-15.0,3.0,3.0,-1.0,7.2700000000000005,-4.0,-1.0,0.0
1550,Antonio Carlos Junior,2.0,3.5,0.0,-5.0,-46.0,1.0,6.0,-1.0,-0.5499999999999998,0.0,4.0,1.0
1550,Marvin Vettori,-2.0,-3.5,0.0,5.0,46.0,-1.0,-6.0,1.0,0.5499999999999998,0.0,-4.0,0.0
1551,Urijah Faber,0.0,-0.6000000000000014,1.0,34.0,59.0,1.0,4.0,1.0,3.0700000000000003,2.0,-4.0,1.0
1551,Brad Pickett,-0.0,0.6000000000000014,-1.0,-34.0,-59.0,-1.0,-4.0,-1.0,-3.0700000000000003,-2.0,4.0,0.0
1552,Alan Jouban,2.0,9.8,1.0,20.0,23.0,1.0,4.0,0.0,1.1,8.0,13.0,1.0
1552,Mike Perry,-2.0,-9.8,-1.0,-20.0,-23.0,-1.0,-4.0,0.0,-1.1,-8.0,-13.0,0.0
1553,Mizuto Hirota,-6.0,3.0,0.0,25.0,109.0,5.0,5.0,0.0,4.6000000000000005,0.0,3.0,1.0
1553,Cole Miller,6.0,-3.0,0.0,-25.0,-109.0,-5.0,-5.0,0.0,-4.6000000000000005,0.0,-3.0,0.0
1554,Colby Covington,-1.0,1.1999999999999993,0.0,29.0,-5.0,9.0,12.0,0.0,6.4399999999999995,7.0,1.0,1.0
1554,Bryan Barberena,1.0,-1.1999999999999993,0.0,-29.0,5.0,-9.0,-12.0,0.0,-6.4399999999999995,-7.0,-1.0,0.0
1555,Alex Morono,1.0,-2.3999999999999986,0.0,21.0,46.0,0.0,3.0,0.0,0.23000000000000004,-13.0,12.0,1.0
1555,James Moontasri,-1.0,2.3999999999999986,0.0,-21.0,-46.0,0.0,-3.0,0.0,-0.23000000000000004,13.0,-12.0,0.0
1556,Josh Emmett,-3.0,-1.4000000000000021,0.0,1.0,-27.0,2.0,4.0,1.0,-0.71,-3.0,4.0,1.0
1556,Scott Holtzman,3.0,1.4000000000000021,0.0,-1.0,27.0,-2.0,-4.0,-1.0,0.71,3.0,-4.0,0.0
1557,Hector Sandoval,-1.0,-6.800000000000004,0.0,13.0,3.0,1.0,1.0,2.0,1.8399999999999999,7.0,-3.0,1.0
1557,Fredy Serrano,1.0,6.800000000000004,0.0,-13.0,-3.0,-1.0,-1.0,-2.0,-1.8399999999999999,-7.0,3.0,0.0
1558,Sultan Aliev,-1.0,4.200000000000003,0.0,-7.0,-55.0,2.0,2.0,-1.0,5.58,-7.0,-9.0,1.0
1558,Bojan Velickovic,1.0,-4.200000000000003,0.0,7.0,55.0,-2.0,-2.0,1.0,-5.58,7.0,9.0,0.0
1559,Donald Cerrone,1.0,-2.1999999999999957,0.0,-9.0,17.0,0.0,2.0,-1.0,0.54,-20.0,9.0,1.0
1559,Matt Brown,-1.0,2.1999999999999957,0.0,9.0,-17.0,0.0,-2.0,1.0,-0.54,20.0,-9.0,0.0
1560,Cub Swanson,-2.0,7.400000000000002,0.0,4.0,29.0,1.0,0.0,0.0,0.6399999999999999,5.0,7.0,1.0
1560,Dooho Choi,2.0,-7.400000000000002,0.0,-4.0,-29.0,-1.0,0.0,0.0,-0.6399999999999999,-5.0,-7.0,0.0
1561,Kelvin Gastelum,-2.0,-12.199999999999996,0.0,-3.0,-13.0,-3.0,-7.0,0.0,-2.95,-5.0,-13.0,1.0
1561,Tim Kennedy,2.0,12.199999999999996,0.0,3.0,13.0,3.0,7.0,0.0,2.95,5.0,13.0,0.0
1562,Emil Meek,-1.0,1.1000000000000014,0.0,9.0,70.0,-2.0,-3.0,1.0,2.9200000000000004,4.0,0.0,1.0
1562,Jordan Mein,1.0,-1.1000000000000014,0.0,-9.0,-70.0,2.0,3.0,-1.0,-2.9200000000000004,-4.0,0.0,0.0
1563,Matthew Lopez,2.0,-2.3000000000000043,-1.0,-6.0,6.0,2.0,-1.0,1.0,3.55,0.0,-1.0,1.0
1563,Mitch Gagnon,-2.0,2.3000000000000043,1.0,6.0,-6.0,-2.0,1.0,-1.0,-3.55,0.0,1.0,0.0
1564,Rustam Khabilov,-3.0,-0.8999999999999986,0.0,15.0,30.0,2.0,1.0,0.0,3.25,0.0,-5.0,1.0
1564,Jason Saggo,3.0,0.8999999999999986,0.0,-15.0,-30.0,-2.0,-1.0,0.0,-3.25,0.0,5.0,0.0
1565,Dustin Ortiz,1.0,-5.600000000000001,0.0,6.0,77.0,1.0,2.0,-1.0,5.63,1.0,1.0,1.0
1565,Zach Makovsky,-1.0,5.600000000000001,0.0,-6.0,-77.0,-1.0,-2.0,1.0,-5.63,-1.0,-1.0,0.0
1566,Andrew Sanchez,-2.0,-7.199999999999999,0.0,13.0,59.0,0.0,0.0,0.0,0.04000000000000001,-4.0,-10.0,1.0
1566,Trevor Smith,2.0,7.199999999999999,0.0,-13.0,-59.0,0.0,0.0,0.0,-0.04000000000000001,4.0,10.0,0.0
1567,Shane Burgos,2.0,-4.0,1.0,12.0,25.0,-1.0,-11.0,0.0,-1.07,-4.0,1.0,1.0
1567,Tiago dos Santos e Silva,-2.0,4.0,-1.0,-12.0,-25.0,1.0,11.0,0.0,1.07,4.0,-1.0,0.0
1568,Marc Diakiese,-1.0,-3.900000000000002,0.0,-12.0,-15.0,3.0,4.0,0.0,0.4500000000000002,-2.0,-6.0,1.0
1568,Frankie Perez,1.0,3.900000000000002,0.0,12.0,15.0,-3.0,-4.0,0.0,-0.4500000000000002,2.0,6.0,0.0
1569,Joseph Benavidez,0.0,2.4999999999999964,-1.0,2.0,15.0,-1.0,-3.0,0.0,-0.08,-3.0,3.0,1.0
1569,Henry Cejudo,-0.0,-2.4999999999999964,1.0,-2.0,-15.0,1.0,3.0,0.0,0.08,3.0,-3.0,0.0
1570,Jared Cannonier,-2.0,9.700000000000003,0.0,0.0,-13.0,-5.0,-3.0,0.0,-2.08,-3.0,3.0,1.0
1570,Ion Cutelaba,2.0,-9.700000000000003,0.0,0.0,13.0,5.0,3.0,0.0,2.08,3.0,-3.0,0.0
1571,Brandon Moreno,2.0,-4.300000000000001,-1.0,18.0,64.0,5.0,7.0,0.0,3.47,2.0,9.0,1.0
1571,Ryan Benoit,-2.0,4.300000000000001,1.0,-18.0,-64.0,-5.0,-7.0,0.0,-3.47,-2.0,-9.0,0.0
1572,Ryan Hall,1.0,-5.800000000000001,0.0,21.0,57.0,0.0,2.0,0.0,-1.49,13.0,6.0,1.0
1572,Gray Maynard,-1.0,5.800000000000001,0.0,-21.0,-57.0,0.0,-2.0,0.0,1.49,-13.0,-6.0,0.0
1573,Dong Hyun Ma,4.0,-1.1999999999999993,0.0,9.0,57.0,3.0,2.0,-1.0,5.45,2.0,5.0,1.0
1573,Brendan O'Reilly,-4.0,1.1999999999999993,0.0,-9.0,-57.0,-3.0,-2.0,1.0,-5.45,-2.0,-5.0,0.0
1574,Devin Clark,-2.0,-5.399999999999999,0.0,5.0,43.0,1.0,4.0,-2.0,1.0899999999999999,-7.0,2.0,1.0
1574,Josh Stansbury,2.0,5.399999999999999,0.0,-5.0,-43.0,-1.0,-4.0,2.0,-1.0899999999999999,7.0,-2.0,0.0
1575,Andrew Holbrook,0.0,8.5,0.0,2.0,17.0,0.0,0.0,3.0,0.0800000000000003,4.0,-1.0,1.0
1575,Jake Matthews,-0.0,-8.5,0.0,-2.0,-17.0,0.0,0.0,-3.0,-0.0800000000000003,-4.0,1.0,0.0
1576,Omari Akhmedov,-1.0,-7.600000000000001,0.0,8.0,36.0,2.0,2.0,0.0,5.72,-2.0,-5.0,1.0
1576,Kyle Noke,1.0,7.600000000000001,0.0,-8.0,-36.0,-2.0,-2.0,0.0,-5.72,2.0,5.0,0.0
1577,Daniel Kelly,-2.0,9.100000000000001,0.0,-10.0,16.0,3.0,3.0,0.0,4.97,-2.0,-4.0,1.0
1577,Chris Camozzi,2.0,-9.100000000000001,0.0,10.0,-16.0,-3.0,-3.0,0.0,-4.97,2.0,4.0,0.0
1578,Damien Brown,-1.0,-0.30000000000000426,-1.0,-7.0,-10.0,0.0,-1.0,1.0,-3.67,-3.0,-1.0,1.0
1578,Jon Tuck,1.0,0.30000000000000426,1.0,7.0,10.0,0.0,1.0,-1.0,3.67,3.0,1.0,0.0
1579,Ben Nguyen,0.0,1.8000000000000007,1.0,60.0,100.0,-1.0,-2.0,0.0,-0.6,9.0,9.0,1.0
1579,Geane Herrera,-0.0,-1.8000000000000007,-1.0,-60.0,-100.0,1.0,2.0,0.0,0.6,-9.0,-9.0,0.0
1580,Jason Knight,-2.0,-2.400000000000002,0.0,-2.0,52.0,4.0,5.0,4.0,3.83,3.0,-3.0,1.0
1580,Dan Hooker,2.0,2.400000000000002,0.0,2.0,-52.0,-4.0,-5.0,-4.0,-3.83,-3.0,3.0,0.0
1581,Marlon Vera,4.0,-10.899999999999999,0.0,-23.0,-54.0,1.0,3.0,2.0,-0.49,0.0,-11.0,1.0
1581,Guangyou Ning,-4.0,10.899999999999999,0.0,23.0,54.0,-1.0,-3.0,-2.0,0.49,0.0,11.0,0.0
1582,Jenel Lausa,0.0,2.5,2.0,11.0,5.0,0.0,-4.0,1.0,-1.0699999999999998,0.0,-7.0,1.0
1582,Yao Zhikui,-0.0,-2.5,-2.0,-11.0,-5.0,0.0,4.0,-1.0,1.0699999999999998,0.0,7.0,0.0
1583,Krzysztof Jotko,0.0,-7.900000000000002,0.0,23.0,73.0,0.0,-5.0,-1.0,2.08,3.0,1.0,1.0
1583,Thales Leites,-0.0,7.900000000000002,0.0,-23.0,-73.0,0.0,5.0,1.0,-2.08,-3.0,-1.0,0.0
1584,Kamaru Usman,1.0,3.6000000000000014,0.0,17.0,56.0,0.0,1.0,0.0,1.67,-3.0,-2.0,1.0
1584,Warlley Alves,-1.0,-3.6000000000000014,0.0,-17.0,-56.0,0.0,-1.0,0.0,-1.67,3.0,2.0,0.0
1585,Sergio Moraes,1.0,4.399999999999999,0.0,-5.0,-23.0,1.0,2.0,0.0,3.32,2.0,1.0,1.0
1585,Zak Ottow,-1.0,-4.399999999999999,0.0,5.0,23.0,-1.0,-2.0,0.0,-3.32,-2.0,-1.0,0.0
1586,Stevie Ray,2.0,-5.400000000000002,0.0,10.0,9.0,1.0,3.0,0.0,3.0700000000000003,-4.0,8.0,1.0
1586,Ross Pearson,-2.0,5.400000000000002,0.0,-10.0,-9.0,-1.0,-3.0,0.0,-3.0700000000000003,4.0,-8.0,0.0
1587,Alexander Volkov,4.0,-3.599999999999998,-1.0,-7.0,6.0,0.0,-1.0,0.0,-2.0300000000000002,-1.0,0.0,1.0
1587,Timothy Johnson,-4.0,3.599999999999998,1.0,7.0,-6.0,0.0,1.0,0.0,2.0300000000000002,1.0,0.0,0.0
1588,Artem Lobov,2.0,5.0,0.0,20.0,24.0,0.0,-2.0,0.0,0.0,-1.0,4.0,1.0
1588,Teruto Ishihara,-2.0,-5.0,0.0,-20.0,-24.0,0.0,2.0,0.0,0.0,1.0,-4.0,0.0
1589,Kyoji Horiguchi,1.0,-5.299999999999997,0.0,-3.0,41.0,1.0,5.0,0.0,2.83,-9.0,-4.0,1.0
1589,Ali Bagautinov,-1.0,5.299999999999997,0.0,3.0,-41.0,-1.0,-5.0,0.0,-2.83,9.0,4.0,0.0
1590,Yoel Romero,-2.0,7.100000000000001,0.0,0.0,-10.0,1.0,-5.0,0.0,1.4000000000000001,-3.0,-2.0,1.0
1590,Chris Weidman,2.0,-7.100000000000001,0.0,0.0,10.0,-1.0,5.0,0.0,-1.4000000000000001,3.0,2.0,0.0
1591,Frankie Edgar,-3.0,4.600000000000001,-1.0,1.0,-50.0,3.0,11.0,2.0,2.7,2.0,0.0,1.0
1591,Jeremy Stephens,3.0,-4.600000000000001,1.0,-1.0,50.0,-3.0,-11.0,-2.0,-2.7,-2.0,0.0,0.0
1592,Khabib Nurmagomedov,0.0,-2.299999999999997,0.0,65.0,97.0,1.0,5.0,-1.0,6.63,-5.0,-3.0,1.0
1592,Michael Johnson,-0.0,2.299999999999997,0.0,-65.0,-97.0,-1.0,-5.0,1.0,-6.63,5.0,3.0,0.0
1593,Jim Miller,-1.0,0.10000000000000142,0.0,-1.0,-16.0,2.0,3.0,0.0,3.81,-4.0,0.0,1.0
1593,Thiago Alves,1.0,-0.10000000000000142,0.0,1.0,16.0,-2.0,-3.0,0.0,-3.81,4.0,0.0,0.0
1594,Diego Sanchez,1.0,9.999999999999996,0.0,0.0,-17.0,0.0,1.0,-1.0,4.78,7.0,2.0,1.0
1594,Marcin Held,-1.0,-9.999999999999996,0.0,0.0,17.0,0.0,-1.0,1.0,-4.78,-7.0,-2.0,0.0
1595,Beneil Dariush,1.0,-4.399999999999999,0.0,14.0,7.0,-1.0,2.0,0.0,1.3900000000000001,12.0,5.0,1.0
1595,Rashid Magomedov,-1.0,4.399999999999999,0.0,-14.0,-7.0,1.0,-2.0,0.0,-1.3900000000000001,-12.0,-5.0,0.0
1596,Erik Perez,0.0,-1.6999999999999993,0.0,10.0,74.0,2.0,2.0,-1.0,3.56,9.0,-7.0,1.0
1596,Felipe Arantes,-0.0,1.6999999999999993,0.0,-10.0,-74.0,-2.0,-2.0,1.0,-3.56,-9.0,7.0,0.0
1597,Douglas Silva de Andrade,-1.0,-4.600000000000001,0.0,4.0,19.0,1.0,0.0,0.0,0.12,-19.0,5.0,1.0
1597,Henry Briones,1.0,4.600000000000001,0.0,-4.0,-19.0,-1.0,0.0,0.0,-0.12,19.0,-5.0,0.0
1598,Sam Alvey,-2.0,4.0,0.0,-16.0,-46.0,0.0,2.0,0.0,0.67,-3.0,-8.0,1.0
1598,Alex Nicholson,2.0,-4.0,0.0,16.0,46.0,0.0,-2.0,0.0,-0.67,3.0,8.0,0.0
1599,Damian Stasiak,-3.0,-4.199999999999999,0.0,-25.0,-40.0,1.0,4.0,0.0,1.58,-8.0,-2.0,1.0
1599,Davey Grant,3.0,4.199999999999999,0.0,25.0,40.0,-1.0,-4.0,0.0,-1.58,8.0,2.0,0.0
1600,Leon Edwards,3.0,0.3000000000000007,0.0,-11.0,5.0,2.0,8.0,0.0,3.98,4.0,2.0,1.0
1600,Albert Tumenov,-3.0,-0.3000000000000007,0.0,11.0,-5.0,-2.0,-8.0,0.0,-3.98,-4.0,-2.0,0.0
1601,Mike Perry,-3.0,-4.099999999999998,0.0,1.0,8.0,0.0,-3.0,0.0,1.5999999999999999,-2.0,-10.0,1.0
1601,Danny Roberts,3.0,4.099999999999998,0.0,-1.0,-8.0,0.0,3.0,0.0,-1.5999999999999999,2.0,10.0,0.0
1602,Leonardo Santos,2.0,2.9000000000000057,0.0,-2.0,5.0,0.0,0.0,0.0,0.0,3.0,-5.0,1.0
1602,Adriano Martins,-2.0,-2.9000000000000057,0.0,2.0,-5.0,0.0,0.0,0.0,0.0,-3.0,5.0,0.0
1603,Alex Oliveira,1.0,-1.3999999999999986,0.0,18.0,34.0,-2.0,0.0,1.0,1.2799999999999998,-1.0,11.0,1.0
1603,Will Brooks,-1.0,1.3999999999999986,0.0,-18.0,-34.0,2.0,0.0,-1.0,-1.2799999999999998,1.0,-11.0,0.0
1604,Zak Ottow,1.0,-6.699999999999999,0.0,14.0,13.0,0.0,-2.0,0.0,0.0,6.0,-4.0,1.0
1604,Joshua Burkman,-1.0,6.699999999999999,0.0,-14.0,-13.0,0.0,2.0,0.0,0.0,-6.0,4.0,0.0
1605,Andre Fili,3.0,-5.9999999999999964,1.0,18.0,53.0,-1.0,-8.0,-1.0,-0.30999999999999983,2.0,5.0,1.0
1605,Hacran Dias,-3.0,5.9999999999999964,-1.0,-18.0,-53.0,1.0,8.0,1.0,0.30999999999999983,-2.0,-5.0,0.0
1606,Shamil Abdurakhimov,-2.0,1.8000000000000043,0.0,9.0,22.0,1.0,7.0,-1.0,0.09999999999999998,0.0,11.0,1.0
1606,Walt Harris,2.0,-1.8000000000000043,0.0,-9.0,-22.0,-1.0,-7.0,1.0,-0.09999999999999998,0.0,-11.0,0.0
1607,Elizeu Zaleski dos Santos,0.0,-2.599999999999998,0.0,7.0,0.0,-3.0,-3.0,0.0,-6.25,5.0,3.0,1.0
1607,Keita Nakamura,-0.0,2.599999999999998,0.0,-7.0,0.0,3.0,3.0,0.0,6.25,-5.0,-3.0,0.0
1608,Ion Cutelaba,-1.0,-6.399999999999999,0.0,43.0,139.0,0.0,1.0,0.0,-0.28,13.0,8.0,1.0
1608,Jonathan Wilson,1.0,6.399999999999999,0.0,-43.0,-139.0,0.0,-1.0,0.0,0.28,-13.0,-8.0,0.0
1609,Renan Barao,-3.0,-3.0,0.0,24.0,24.0,1.0,1.0,0.0,0.2,2.0,21.0,1.0
1609,Phillipe Nover,3.0,3.0,0.0,-24.0,-24.0,-1.0,-1.0,0.0,-0.2,-2.0,-21.0,0.0
1610,Francisco Trinaldo,-2.0,5.700000000000003,0.0,-1.0,2.0,1.0,3.0,0.0,3.6799999999999997,4.0,-8.0,1.0
